,#TimePeriods,#Customer,#Vehicle,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs1n40_3.dat,3,41,4,14375.9,4083,3.52091,0,7278.02,4083,1.78252,5,14510.1,4075,3.56075,0,7143.76,4075,1.75307,4,15013,4145,3.62196,0,7227.14,4145,1.74358,5,16338.3,4542,3.59716,0,7586.88,4542,1.67038,5,14623.2,4916,2.97462,0,7306.25,4916,1.48622,5,14613.7,3802,3.84368,0,6549.04,3802,1.72253,4,15109.5,4620,3.27046,0,7726.15,4620,1.67233,5,16689.5,4685,3.56233,0,7565.09,4685,1.61475,4,13358.8,4447,3.00401,0,6559.59,4447,1.47506,4,15631.3,4594,3.40255,0,7474.43,4594,1.627,5
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs1n40_4.dat,3,41,5,16772.1,4884,3.43409,0,8374.78,4884,1.71474,5,15403.3,4576,3.3661,0,7585.9,4576,1.65776,4,13807.8,4103,3.36529,0,7831.73,4103,1.90878,5,14541.8,3973,3.66016,0,7252.65,3973,1.82548,4,15660,4526,3.46001,0,8111.24,4526,1.79214,5,17996.4,4187,4.29816,0,7638.04,4187,1.82423,5,14762.1,4359,3.38657,0,8267.89,4359,1.89674,4,14122,4194,3.36719,0,7676.47,4194,1.83035,5,15967.4,4677,3.41402,0,8231.7,4677,1.76004,4,15673.4,4184,3.74604,0,8067.62,4184,1.92821,5
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs1n45_1.dat,3,46,2,15675.1,5301,2.95701,0,5866.21,5301,1.10662,4,13200.8,4225,3.12446,0,5393.61,4225,1.27659,3,13988.1,4906,2.85122,0,5602.49,4906,1.14197,4,15596.6,4742,3.28904,0,5706.85,4742,1.20347,4,13832.7,5087,2.71922,0,5973.18,5087,1.17421,4,15472,4863,3.18158,0,6120.87,4863,1.25866,3,15449.9,5142,3.00464,0,6108.59,5142,1.18798,5,13710,5237,2.61791,0,6120.8,5237,1.16876,3,13461.4,5121,2.62867,0,6260.71,5121,1.22256,4,12662.7,4638,2.7302,0,5452.27,4638,1.17557,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs1n45_2.dat,3,46,3,15710.4,5587,2.81196,0,6897.59,5587,1.23458,5,15490.5,5085,3.04631,0,6383.33,5085,1.25533,4,16400.7,5166,3.17475,0,6770.58,5166,1.3106,4,16440.2,5380,3.0558,0,7038.47,5380,1.30827,4,16373.2,4785,3.42178,0,6504.01,4785,1.35925,4,16322.3,5012,3.25663,0,6257.76,5012,1.24856,4,15047.6,4712,3.19347,0,5552.3,4712,1.17833,4,15103.3,4994,3.02429,0,6409.39,4994,1.28342,4,15371.5,4958,3.10033,0,6518.32,4958,1.31471,4,16363.1,4599,3.55796,0,6405.51,4599,1.39281,4
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs1n45_3.dat,3,46,4,15082.8,4330,3.48332,0,6460.59,4330,1.49205,5,15365.8,4607,3.33532,0,6949.19,4607,1.5084,6,15136.4,4810,3.14686,0,6659.48,4810,1.38451,5,13864.4,4583,3.02517,0,6563.83,4583,1.43221,5,16918.9,4901,3.45214,0,6998.26,4901,1.42793,5,17176.1,4746,3.61907,0,6542.3,4746,1.37849,5,14352.9,4804,2.9877,0,6847.47,4804,1.42537,5,16790,4994,3.36203,0,6802.26,4994,1.36209,6,13106.2,4565,2.87102,0,6093.88,4565,1.33491,4,16574.1,5087,3.25814,0,7109.2,5087,1.39752,5
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs1n45_4.dat,3,46,5,16088.5,4708,3.41726,0,7339.72,4708,1.55899,6,15824.7,4571,3.46198,0,7436.41,4571,1.62687,5,14892.7,5285,2.81792,0,8261.34,5285,1.56317,5,17039.6,4870,3.4989,0,7809.56,4870,1.60361,6,16055.1,4804,3.34204,0,7562.43,4804,1.57419,6,15676.2,5099,3.07437,0,7979.47,5099,1.56491,5,14369.3,4645,3.0935,0,7076.27,4645,1.52342,6,14953.4,4493,3.32816,0,7363.73,4493,1.63893,4,16656.9,5184,3.21314,0,8055.99,5184,1.55401,6,14292.4,4616,3.09628,0,7089.07,4616,1.53576,6
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs1n50_1.dat,3,51,2,16647.1,5426,3.06803,0,6327.17,5426,1.16608,4,17528.8,5108,3.43165,0,6674.57,5108,1.30669,4,18916,5274,3.58664,0,6487.63,5274,1.23012,5,16107.8,5259,3.06291,0,6626.02,5259,1.25994,3,18365.2,5236,3.50748,0,6370.56,5236,1.21668,5,17122.4,4936,3.46888,0,6302.96,4936,1.27694,4,17223.7,5063,3.40187,0,6491.24,5063,1.28209,4,17321.3,5092,3.40168,0,5987.25,5092,1.17581,4,17669.8,5251,3.36504,0,6396.3,5251,1.21811,4,16953.7,5128,3.3061,0,6179.74,5128,1.2051,4
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs1n50_2.dat,3,51,3,19509,5251,3.71529,0,6986.14,5251,1.33044,6,18548.5,4815,3.85224,0,7145.33,4815,1.48397,5,22030.1,5043,4.36845,0,7272.23,5043,1.44204,6,15451.6,5059,3.05429,0,7257.22,5059,1.43452,5,16500.7,5365,3.07563,0,7231.67,5365,1.34794,5,19117.8,4788,3.99286,0,6195.5,4788,1.29396,5,18137.4,5143,3.52663,0,7081.81,5143,1.37698,5,18874,5451,3.46248,0,7095.84,5451,1.30175,5,18280.2,5193,3.52015,0,6847.44,5193,1.31859,5,17996.1,5716,3.14837,0,7588.74,5716,1.32763,5
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs1n50_3.dat,3,51,4,18305.4,5053,3.62268,0,7585.51,5053,1.50119,5,17845.1,5331,3.34742,0,8554.4,5331,1.60465,7,18261.5,4945,3.69292,0,8151.99,4945,1.64853,6,20666.1,5487,3.76638,0,8786.47,5487,1.60132,7,19296.2,5728,3.36875,0,8391.37,5728,1.46497,6,18593.9,4715,3.94357,0,8112.4,4715,1.72055,6,21852.3,5533,3.94945,0,8443.9,5533,1.5261,6,19909.1,5486,3.62907,0,8790.18,5486,1.60229,6,18994.7,5373,3.53522,0,7966.86,5373,1.48276,6,16908.2,5121,3.30173,0,7750.79,5121,1.51353,5
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs1n50_4.dat,3,51,5,21227.8,5571,3.81041,0,9894.79,5571,1.77612,7,19432.7,5140,3.78068,0,9132.49,5140,1.77675,7,20256.2,5024,4.03189,0,8859.33,5024,1.7634,6,21205.9,5312,3.99207,0,9090.7,5312,1.71135,7,19553.9,5237,3.7338,0,8521.64,5237,1.6272,6,18528.2,5194,3.56722,0,8890.31,5194,1.71165,6,20292.6,5036,4.02951,0,8711.87,5036,1.72992,6,21295.1,5653,3.76704,0,9378.21,5653,1.65898,8,19044.2,5313,3.58446,0,8875.61,5313,1.67055,7,16062.9,4983,3.22355,0,8858.83,4983,1.77781,6
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs1n5_1.dat,3,6,2,1485.78,424,3.5042,0,1485.78,424,3.5042,1,1854.3,365,5.08027,0,1846.3,365,5.05835,1,1697.29,426,3.98425,0,1697.29,426,3.98425,1,2085.98,321,6.49839,0,1834.14,321,5.71383,1,1723.47,399,4.31946,0,1723.47,399,4.31946,1,2003.24,365,5.48833,0,2003.24,365,5.48833,1,1301.85,400,3.25462,0,1301.85,400,3.25462,0,1916.14,367,5.22108,0,1916.14,367,5.22108,2,2280.44,411,5.54852,0,2280.44,411,5.54852,1,1519.81,403,3.77123,0,1519.81,403,3.77123,2
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs1n5_2.dat,3,6,3,2289.26,405,5.6525,0,2289.26,405,5.6525,1,1858.91,347,5.35708,0,1858.91,347,5.35708,1,2098.51,399,5.25942,0,2098.51,399,5.25942,2,2498.55,421,5.9348,0,2498.55,421,5.9348,1,2498.55,447,5.5896,0,2498.55,447,5.5896,1,2024.29,355,5.70222,0,1950.31,355,5.49383,1,1920,409,4.69437,0,1920,409,4.69437,1,2098.51,399,5.25942,0,2098.51,399,5.25942,2,1920,409,4.69437,0,1920,409,4.69437,1,2289.26,385,5.94613,0,2289.26,385,5.94613,1
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs1n5_3.dat,3,6,4,1736.07,269,6.45378,0,1736.07,269,6.45378,1,2037.42,293,6.95364,0,2037.42,293,6.95364,2,2489.35,354,7.03205,0,2489.35,354,7.03205,1,1920,331,5.80059,0,1920,331,5.80059,1,2498.55,369,6.77114,0,2498.55,369,6.77114,2,2498.55,375,6.6628,0,2498.55,375,6.6628,2,1858.91,358,5.19247,0,1858.91,358,5.19247,1,1858.91,293,6.34439,0,1858.91,293,6.34439,1,2498.55,393,6.35763,0,2498.55,393,6.35763,1,2493.95,358,6.96634,0,2493.95,358,6.96634,1
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs1n5_4.dat,3,6,5,2702.58,421,6.41944,0,2702.58,421,6.41944,2,2302.54,390,5.90396,0,2302.54,390,5.90396,2,2124.03,421,5.0452,0,2124.03,421,5.0452,1,2124.03,421,5.0452,0,2124.03,421,5.0452,1,2302.54,399,5.77079,0,2302.54,399,5.77079,2,2124.03,399,5.32339,0,2124.03,399,5.32339,2,2702.58,432,6.25598,0,2702.58,432,6.25598,2,2302.54,410,5.61596,0,2302.54,410,5.61596,1,2124.03,421,5.0452,0,2124.03,421,5.0452,2,2124.03,388,5.47431,0,2124.03,388,5.47431,2
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n10_1.dat,3,11,2,5296.69,1208,4.38468,0,4579.8,1208,3.79123,1,3618.3,938,3.85747,0,3333.85,938,3.55421,2,5029.75,1316,3.822,0,4213.97,1316,3.20211,1,4746.57,1156,4.10603,0,4102.48,1156,3.54886,2,4603.6,1132,4.06679,0,4054.96,1132,3.58212,1,4103.42,1296,3.16622,0,3599.46,1296,2.77736,2,4920.79,1145,4.29763,0,3796.75,1145,3.31594,1,4752.17,1089,4.36379,0,3750.03,1089,3.44356,2,4464.53,1064,4.19599,0,3923.82,1064,3.6878,1,4976.36,1120,4.44318,0,4176.69,1120,3.72919,2
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n10_2.dat,3,11,3,4804.86,1179,4.07537,0,4392.58,1179,3.72568,2,5447.65,1101,4.94791,0,4727.18,1101,4.29353,2,5557.98,1066,5.21386,0,4551.04,1066,4.26926,2,5414.81,1129,4.79612,0,4803.04,1129,4.25424,1,5275.44,1263,4.17691,0,5146.42,1263,4.07476,2,5512.27,1225,4.49981,0,4865.49,1225,3.97183,2,6228.76,1191,5.22986,0,5141.93,1191,4.31732,2,4361.49,1095,3.9831,0,4002.06,1095,3.65485,1,6091.52,1221,4.98896,0,4951.23,1221,4.05506,2,5697.94,1252,4.55107,0,5001.48,1252,3.99479,2
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n10_3.dat,3,11,4,6073.08,1176,5.16418,0,5335.74,1176,4.5372,2,6122.85,1309,4.6775,0,6034.91,1309,4.61032,1,6878.97,1194,5.76128,0,6280.7,1194,5.26022,2,6001.99,1263,4.75217,0,5534.2,1263,4.38179,2,6150.78,1230,5.00063,0,5821.64,1230,4.73304,2,5847.94,1152,5.07634,0,5778.71,1152,5.01624,2,6286.35,1082,5.80994,0,5169.37,1082,4.77761,2,5304.71,1103,4.80934,0,5076.94,1103,4.60285,2,5642.86,899,6.27682,0,4529.74,899,5.03864,1,5404.41,968,5.58306,0,5000.05,968,5.16534,2
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n10_4.dat,3,11,5,7062.46,1238,5.70474,0,6212.2,1238,5.01793,2,5804.7,1022,5.67975,0,5476.28,1022,5.35839,2,6220.03,1096,5.67521,0,6220.03,1096,5.67521,2,7159.22,1223,5.85382,0,6675.37,1223,5.45819,2,6465.1,1127,5.73655,0,5907.58,1127,5.24187,2,7508.91,1302,5.76721,0,7371.87,1302,5.66196,2,6869.08,1246,5.51291,0,6499.56,1246,5.21634,2,7052.2,1126,6.26305,0,6319.56,1126,5.6124,2,6700.23,1229,5.45177,0,6293.96,1229,5.1212,2,6445.68,1238,5.20653,0,6399.94,1238,5.16958,2
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n15_1.dat,3,16,2,5791.43,1795,3.22642,0,3700.95,1795,2.06181,2,6208.51,1784,3.48011,0,4208.73,1784,2.35915,2,4678.83,1689,2.77018,0,3344.45,1689,1.98014,2,4646.49,1592,2.91865,0,3332.37,1592,2.0932,1,5389.19,1689,3.19076,0,3732.08,1689,2.20964,2,5809.64,1532,3.7922,0,3519.11,1532,2.29707,2,5231.24,1697,3.08264,0,3557.89,1697,2.09657,2,5040.86,1731,2.91211,0,3637.63,1731,2.10146,2,5599.07,1661,3.3709,0,3771.91,1661,2.27087,1,5029.37,1625,3.095,0,3676.12,1625,2.26223,2
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n15_2.dat,3,16,3,5734.51,1817,3.15603,0,4366.18,1817,2.40296,2,5720.95,1878,3.0463,0,4653.49,1878,2.4779,3,5754.01,1805,3.18782,0,4735.18,1805,2.62337,2,5140.11,1901,2.7039,0,4367.39,1901,2.29742,2,6415.94,1525,4.20717,0,3950.1,1525,2.59023,2,5998.1,1385,4.33076,0,4260.69,1385,3.07631,2,6106.65,1694,3.60487,0,4135.77,1694,2.44142,2,6162.93,1637,3.76477,0,4594.3,1637,2.80653,2,6544.24,1540,4.24951,0,4574.63,1540,2.97054,2,5574.94,1566,3.55998,0,3908.25,1566,2.49569,1
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n15_3.dat,3,16,4,7073.28,1751,4.03957,0,4911.2,1751,2.8048,3,5858.36,1558,3.76018,0,4217.83,1558,2.70721,2,5333.92,1694,3.14871,0,4449.14,1694,2.62641,2,6553.25,1824,3.59279,0,5036.66,1824,2.76133,2,5886.03,1670,3.52457,0,4805.48,1670,2.87753,2,6331.05,1703,3.71759,0,4967.32,1703,2.91681,3,5861.26,1713,3.42163,0,4654.87,1713,2.71738,2,6616.99,1825,3.62575,0,4506.15,1825,2.46912,2,7076.21,1470,4.81375,0,4604.39,1470,3.13224,2,6176.86,1540,4.01095,0,4440.77,1540,2.88361,2
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n15_4.dat,3,16,5,6982.93,2033,3.43479,0,5749.15,2033,2.82791,3,7350.34,1711,4.29593,0,5755.88,1711,3.36404,2,5942.01,1693,3.50975,0,5524.38,1693,3.26307,2,6690.2,1671,4.00371,0,5325.16,1671,3.18681,3,5853.11,1361,4.3006,0,4598.44,1361,3.37872,1,6150.88,1466,4.19569,0,5101.55,1466,3.47991,3,6837.91,1593,4.29248,0,5371.83,1593,3.37214,2,6919.95,1626,4.25581,0,5423.61,1626,3.33555,3,6412.92,1617,3.96594,0,5360.92,1617,3.31535,2,6161.48,1453,4.24052,0,4745.91,1453,3.26628,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n20_1.dat,3,21,2,7078.55,2224,3.1828,0,4015.92,2224,1.80572,2,5288.13,2032,2.60242,0,3450.67,2032,1.69817,1,6763.31,1900,3.55964,0,3908.16,1900,2.05693,2,6442.13,2295,2.80703,0,3862.63,2295,1.68307,2,6714.01,2231,3.00942,0,3784.36,2231,1.69626,1,6591.88,2424,2.71942,0,3882.98,2424,1.60189,2,6941.8,2306,3.01032,0,4238.22,2306,1.83791,2,6853.47,1794,3.82022,0,3799.54,1794,2.11792,2,5779.21,2056,2.8109,0,3579.73,2056,1.74111,2,6889.84,2415,2.85294,0,4208.75,2415,1.74275,1
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n20_2.dat,3,21,3,6647.89,2253,2.95068,0,4463.45,2253,1.98111,2,5131.9,1988,2.58144,0,3786.27,1988,1.90456,2,6199.38,1796,3.45177,0,3808.44,1796,2.12051,2,7170.94,2330,3.07766,0,4653.44,2330,1.99719,2,6361.37,2322,2.73961,0,4451.57,2322,1.91713,3,6562.8,2092,3.13709,0,4230.38,2092,2.02217,3,6833.77,2237,3.05488,0,4729.18,2237,2.11407,2,6069.47,2085,2.91101,0,4088.83,2085,1.96107,2,5932.04,2082,2.8492,0,4044.06,2082,1.94239,2,6364.45,2478,2.56838,0,4365.79,2478,1.76182,2
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n20_3.dat,3,21,4,7036.58,2198,3.20135,0,4554.52,2198,2.07212,2,6174.02,2176,2.83732,0,4796.38,2176,2.20422,3,7256.97,2425,2.99257,0,4679.66,2425,1.92976,2,6571.46,2111,3.11296,0,4357.44,2111,2.06416,3,6690.22,2281,2.93302,0,4556.79,2281,1.99772,2,6180.3,2280,2.71066,0,4843.31,2280,2.12426,2,6673.25,2110,3.16268,0,4572,2110,2.16682,2,6918.33,2272,3.04504,0,4973.95,2272,2.18924,3,6415.86,2344,2.73714,0,4573.89,2344,1.95132,2,6283.73,2363,2.65922,0,4373.39,2363,1.85078,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n20_4.dat,3,21,5,5920.24,2013,2.941,0,4364.1,2013,2.16796,2,6382.25,2261,2.82276,0,4858.12,2261,2.14866,3,7097.92,2207,3.21609,0,5292.86,2207,2.39821,2,7065.62,1868,3.78245,0,4472.37,1868,2.3942,3,6961.91,2100,3.3152,0,4508.87,2100,2.14708,2,6937.64,2298,3.01899,0,4951.55,2298,2.15472,3,6675.69,2043,3.26759,0,5041.01,2043,2.46745,3,6350.74,2027,3.13307,0,4450.35,2027,2.19553,2,7235.1,2212,3.27084,0,4628.22,2212,2.09232,3,6705.77,2443,2.74489,0,5268.21,2443,2.15645,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n25_1.dat,3,26,2,9188.71,2975,3.08864,0,5045.26,2975,1.69588,2,9054.15,2647,3.42053,0,4408.08,2647,1.66531,2,9892.5,3063,3.22968,0,5222.23,3063,1.70494,2,9979.41,3132,3.18627,0,5196.27,3132,1.65909,3,9336.53,3188,2.92865,0,5251.96,3188,1.64742,2,9905,2823,3.50868,0,4399.43,2823,1.55842,2,9639.67,3159,3.05149,0,4945.96,3159,1.56567,2,7218.27,2867,2.51771,0,4658.63,2867,1.62491,2,8193.32,3176,2.57976,0,5037.55,3176,1.58613,2,10601.1,3345,3.16925,0,5016.8,3345,1.49979,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n25_2.dat,3,26,3,11082.4,3126,3.54524,0,5614.89,3126,1.79619,3,9608.94,3130,3.06995,0,5894.32,3130,1.88317,2,9978.54,3080,3.23978,0,5405.17,3080,1.75492,3,9129.48,2915,3.1319,0,5530.04,2915,1.8971,3,9306.27,3018,3.08359,0,5629.33,3018,1.86525,3,9678.54,3099,3.12312,0,5411.58,3099,1.74624,2,8928.46,3106,2.87459,0,5407.5,3106,1.74098,3,10881.9,2829,3.84656,0,5258.14,2829,1.85866,3,10653.8,3185,3.345,0,5762.94,3185,1.8094,3,11178.1,2802,3.98932,0,5617.07,2802,2.00466,2
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n25_3.dat,3,26,4,9904.3,2599,3.81081,0,5560.06,2599,2.13931,3,9567.33,2894,3.30592,0,5972.15,2894,2.06363,3,10440.3,2571,4.06078,0,5898.47,2571,2.29423,3,8935.58,3334,2.68014,0,6347.16,3334,1.90377,3,11592.5,2728,4.24946,0,6057.82,2728,2.22061,3,11019.2,3064,3.59633,0,6314.24,3064,2.06078,4,10844.1,3093,3.50602,0,6633.11,3093,2.14455,3,9375.04,2815,3.33039,0,6015.92,2815,2.13709,3,9743.93,2833,3.43944,0,6361.98,2833,2.24567,3,8683.12,2983,2.91087,0,5805.48,2983,1.94619,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n25_4.dat,3,26,5,11251.5,2984,3.7706,0,7303.47,2984,2.44754,3,11004.8,2814,3.91072,0,6346.65,2814,2.25538,3,12134.8,3020,4.01816,0,6975.06,3020,2.30962,4,12836.2,3393,3.78315,0,7608.58,3393,2.24243,3,10945,2851,3.83899,0,7029.42,2851,2.4656,4,10363.8,3062,3.38466,0,7038.12,3062,2.29854,3,10557.3,3024,3.49118,0,7174,3024,2.37236,3,10941.4,2937,3.72537,0,6866.5,2937,2.33793,3,12295.4,3044,4.03922,0,7144.16,3044,2.34697,4,10735.5,2876,3.73279,0,6737.56,2876,2.34268,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n30_1.dat,3,31,2,11124,3588,3.10034,0,4840.74,3588,1.34915,3,10367.6,3822,2.7126,0,5153.86,3822,1.34847,2,10630.2,3278,3.2429,0,4863.26,3278,1.4836,3,11398.1,3837,2.97057,0,5141.13,3837,1.33988,3,11261.1,3752,3.00135,0,5076.98,3752,1.35314,2,10945.8,3685,2.97037,0,4678.04,3685,1.26948,3,11611.1,3760,3.08805,0,4894.13,3760,1.30163,3,11179.4,3675,3.04201,0,5213.73,3675,1.4187,3,11454.6,3763,3.04402,0,4914.84,3763,1.3061,2,10477.7,3942,2.65796,0,4933.14,3942,1.25143,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n30_2.dat,3,31,3,11389.6,3989,2.85526,0,5836.94,3989,1.46326,3,10740.9,3593,2.98939,0,5092.26,3593,1.41727,3,12253.7,3608,3.39625,0,5340.87,3608,1.48029,3,11507.1,3968,2.89997,0,5710.79,3968,1.43921,3,10203.1,3526,2.89368,0,4653.18,3526,1.31968,3,11173.2,3942,2.83439,0,5272.05,3942,1.3374,3,11466.7,3511,3.26594,0,5144.42,3511,1.46523,3,12314.3,3968,3.1034,0,5594.94,3968,1.41002,3,9814.64,3510,2.79619,0,5040.69,3510,1.43609,3,11720.8,3837,3.05468,0,5589.59,3837,1.45676,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n30_3.dat,3,31,4,12345.9,3753,3.28961,0,5865.36,3753,1.56285,4,10890.3,3930,2.77106,0,6263.36,3930,1.59373,3,11951.5,4458,2.68092,0,6642.18,4458,1.48995,4,10894.3,3658,2.97821,0,5717.96,3658,1.56314,3,12724.9,4026,3.16067,0,6466.12,4026,1.60609,4,11461.9,4089,2.80311,0,6043.74,4089,1.47805,3,11571.4,4368,2.64913,0,6527.58,4368,1.49441,4,11875.2,3813,3.11439,0,6256.34,3813,1.64079,4,11741.9,3865,3.038,0,6324.82,3865,1.63643,3,12059.6,3887,3.10255,0,6290.67,3887,1.61839,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n30_4.dat,3,31,5,11208,4077,2.74907,0,6570.52,4077,1.61161,4,12285.8,4355,2.82109,0,7181.37,4355,1.64899,4,11352.6,3730,3.0436,0,6205.82,3730,1.66376,3,12553.2,4273,2.9378,0,6844.71,4273,1.60185,4,12303.7,3761,3.27139,0,6587.24,3761,1.75146,3,10999.1,3938,2.79308,0,6556.39,3938,1.6649,3,12142.1,4028,3.01442,0,6635.66,4028,1.64738,4,11519,3511,3.28082,0,6474.02,3511,1.84392,4,13205.5,3925,3.36445,0,7051.11,3925,1.79646,3,10632.4,3867,2.74951,0,6700.68,3867,1.73278,4
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n35_1.dat,3,36,2,12840.6,3827,3.35525,0,5700.13,3827,1.48945,3,14850,3688,4.02656,0,5587.45,3688,1.51503,3,14376.8,3589,4.00579,0,5534.62,3589,1.54211,3,13679.7,4221,3.24087,0,5749.79,4221,1.36219,3,13134.4,3806,3.45097,0,5794.83,3806,1.52255,3,12376.4,3399,3.6412,0,5841.98,3399,1.71874,4,11961.1,3743,3.1956,0,5452.69,3743,1.45677,3,13463.8,3857,3.49074,0,5569.01,3857,1.44387,3,11176.1,3692,3.02711,0,5186.58,3692,1.40482,4,13925,3706,3.75743,0,5521.19,3706,1.4898,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n35_2.dat,3,36,3,14845,4005,3.70662,0,6101.78,4005,1.52354,4,11365.2,3642,3.12059,0,5765.78,3642,1.58314,3,15940.3,3813,4.1805,0,6092.56,3813,1.59784,5,13743.9,3766,3.64947,0,5450.65,3766,1.44733,3,12471.5,3797,3.28457,0,5962.86,3797,1.57041,3,13129.6,3413,3.84693,0,5944.69,3413,1.74178,4,14086.4,3918,3.59529,0,6356.2,3918,1.62231,4,12395.7,3829,3.23731,0,6225.51,3829,1.62588,3,13208.7,3775,3.499,0,5918.41,3775,1.56779,4,14640.6,4067,3.59986,0,6358.11,4067,1.56334,5
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n35_3.dat,3,36,4,13651.5,3453,3.95351,0,5758.86,3453,1.66779,4,14232.6,3721,3.82493,0,6396.34,3721,1.71898,4,12952,3922,3.30239,0,6638.21,3922,1.69256,3,13058.4,3584,3.64352,0,6204.39,3584,1.73114,4,12027.9,3397,3.54074,0,6230.48,3397,1.83411,4,14728.2,3360,4.38339,0,6293.89,3360,1.87318,5,11157.5,3663,3.04599,0,6005.41,3663,1.63948,3,14247,3821,3.7286,0,6209.96,3821,1.62522,4,14790.8,4056,3.64665,0,6801.8,4056,1.67697,5,11884.4,3856,3.08205,0,6404.35,3856,1.66088,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h3/abs2n35_4.dat,3,36,5,14407.2,3810,3.78143,0,7079.08,3810,1.85803,4,12348.3,3723,3.31675,0,6723.44,3723,1.80592,5,15576.6,3803,4.09588,0,6610.7,3803,1.73829,4,13711.2,3722,3.68384,0,6742.95,3722,1.81165,4,13414.7,3903,3.43702,0,7090.48,3903,1.81667,4,14678.3,3937,3.72831,0,6922.53,3937,1.75833,5,12919.6,3790,3.40886,0,6937.97,3790,1.8306,4,13257,4003,3.31177,0,7173.35,4003,1.79199,4,11738.3,3765,3.11775,0,6539.65,3765,1.73696,4,15458.1,3472,4.45221,0,6947.96,3472,2.00114,4
